Region,Instance Type,API Name,Memory (MB),Disk (GB),Compute Units,Virtual Cores,Disk Type,OD Linux PPH,OD Windows PPH,OD RHEL PPH,OD SLES PPH,OD MsWinSQL PPH,OD MsWinSQLWeb PPH,year1 light linux Prepay,year1 light linux PPH,year1 light mswin Prepay,year1 light mswin PPH,year1 light rhel Prepay,year1 light rhel PPH,year1 light sles Prepay,year1 light sles PPH,year1 light mswinSQL Prepay,year1 light mswinSQL PPH,year1 light mswinSQLWeb Prepay,year1 light mswinSQLWeb PPH,year1 medium linux Prepay,year1 medium linux PPH,year1 medium mswin Prepay,year1 medium mswin PPH,year1 medium rhel Prepay,year1 medium rhel PPH,year1 medium sles Prepay,year1 medium sles PPH,year1 medium mswinSQL Prepay,year1 medium mswinSQL PPH,year1 medium mswinSQLWeb Prepay,year1 medium mswinSQLWeb PPH,year1 heavy linux Prepay,year1 heavy linux PPH,year1 heavy mswin Prepay,year1 heavy mswin PPH,year1 heavy rhel Prepay,year1 heavy rhel PPH,year1 heavy sles Prepay,year1 heavy sles PPH,year1 heavy mswinSQL Prepay,year1 heavy mswinSQL PPH,year1 heavy mswinSQLWeb Prepay,year1 heavy mswinSQLWeb PPH,year3 light linux Prepay,year3 light linux PPH,year3 light mswin Prepay,year3 light mswin PPH,year3 light rhel Prepay,year3 light rhel PPH,year3 light sles Prepay,year3 light sles PPH,year3 light mswinSQL Prepay,year3 light mswinSQL PPH,year3 light mswinSQLWeb Prepay,year3 light mswinSQLWeb PPH,year3 medium linux Prepay,year3 medium linux PPH,year3 medium mswin Prepay,year3 medium mswin PPH,year3 medium rhel Prepay,year3 medium rhel PPH,year3 medium sles Prepay,year3 medium sles PPH,year3 medium mswinSQL Prepay,year3 medium mswinSQL PPH,year3 medium mswinSQLWeb Prepay,year3 medium mswinSQLWeb PPH,year3 heavy linux Prepay,year3 heavy linux PPH,year3 heavy mswin Prepay,year3 heavy mswin PPH,year3 heavy rhel Prepay,year3 heavy rhel PPH,year3 heavy sles Prepay,year3 heavy sles PPH,year3 heavy mswinSQL Prepay,year3 heavy mswinSQL PPH,year3 heavy mswinSQLWeb Prepay,year3 heavy mswinSQLWeb PPH
apac-syd,High I/O Double Extra Large,i2.2xlarge,61000.0,1440,27,8,ssd,2.035,2.337,2.165,2.135,4.254,2.585,1855.0,1.064,1855.0,1.41,1855.0,1.124,2055.0,1.078,4913.0,2.244,2969.0,1.356,4301.0,0.655,4301.0,1.001,4301.0,0.715,4493.0,0.668,5858.0,2.006,3427.0,1.174,5242.0,0.448,5242.0,0.793,5242.0,0.508,5418.0,0.46,6623.0,1.135,5234.0,0.825,2796.0,0.828,2796.0,1.174,2796.0,0.888,3196.0,0.842,12948.0,1.971,7116.0,1.083,6576.0,0.508,6576.0,0.854,6576.0,0.568,6960.0,0.521,15026.0,1.715,7736.0,0.883,7891.0,0.347,7891.0,0.693,7891.0,0.407,8243.0,0.359,15676.0,0.896,8343.0,0.707
apac-syd,High I/O Quadruple Extra Large,i2.4xlarge,122000.0,2880,53,16,ssd,4.07,4.674,4.2,4.17,8.508,5.169,3709.0,2.127,3709.0,2.818,3709.0,2.187,3909.0,2.141,9827.0,4.487,5939.0,2.712,8601.0,1.309,8601.0,2.0,8601.0,1.369,8793.0,1.322,11714.0,4.012,6854.0,2.347,10483.0,0.894,10483.0,1.585,10483.0,0.954,10659.0,0.906,13244.0,2.268,10467.0,1.65,5593.0,1.656,5593.0,2.347,5593.0,1.716,5993.0,1.67,25897.0,3.941,14233.0,2.166,13152.0,1.015,13152.0,1.706,13152.0,1.075,13536.0,1.028,30051.0,3.43,15471.0,1.765,15782.0,0.694,15782.0,1.385,15782.0,0.754,16134.0,0.706,31352.0,1.79,16685.0,1.413
apac-syd,High I/O Eight Extra Large,i2.8xlarge,244000.0,5760,104,32,ssd,8.14,9.348,8.27,8.24,17.016,10.338,7419.0,4.254,7419.0,5.636,7419.0,4.314,7619.0,4.268,19653.0,8.974,11877.0,5.423,17202.0,2.618,17202.0,4.0,17202.0,2.678,17394.0,2.631,23429.0,8.024,13709.0,4.694,20966.0,1.788,20966.0,3.171,20966.0,1.848,21142.0,1.8,26487.0,4.536,20935.0,3.3,11186.0,3.312,11186.0,4.694,11186.0,3.372,11586.0,3.326,51794.0,7.883,28466.0,4.332,26303.0,2.03,26303.0,3.413,26303.0,2.09,26687.0,2.043,60103.0,6.86,30943.0,3.531,31565.0,1.388,31565.0,2.771,31565.0,1.448,31917.0,1.4,62703.0,3.58,33371.0,2.825
apac-syd,High-Storage Eight Extra Large,hs1.8xlarge,117000.0,48000,35,16,ephemeral,5.57,5.901,5.7,5.67,9.32,6.114,5144.0,3.328,5996.0,3.878,5144.0,3.458,5344.0,3.342,11093.0,7.175,6544.0,4.233,13245.0,2.268,15437.0,2.643,13245.0,2.398,13437.0,2.281,28560.0,4.89,16848.0,2.885,14191.0,1.08,16540.0,1.259,14191.0,1.21,14367.0,1.092,40800.0,3.105,18051.0,1.374,7621.0,2.61,8883.0,3.042,7621.0,2.74,8021.0,2.624,21911.0,7.504,9694.0,3.32,22075.0,1.96,25729.0,2.284,22075.0,2.09,22459.0,1.973,63466.0,5.635,28080.0,2.493,26280.0,1.0,30629.0,1.166,26280.0,1.13,26632.0,1.012,75555.0,2.875,33428.0,1.272
apac-syd,Micro,t1.micro,615.0,160,0,1,ebs,0.02,0.02,0.08,0.03,,0.075,23.0,0.015,23.0,0.016,23.0,0.075,48.0,0.021,,,110.0,0.051,54.0,0.01,54.0,0.012,54.0,0.07,78.0,0.016,,,140.0,0.046,62.0,0.008,62.0,0.009,62.0,0.068,84.0,0.014,,,150.0,0.026,35.0,0.015,35.0,0.016,35.0,0.075,85.0,0.021,,,330.0,0.05,82.0,0.01,82.0,0.012,82.0,0.07,130.0,0.016,,,390.0,0.044,100.0,0.008,100.0,0.009,100.0,0.068,144.0,0.014,,,410.0,0.024
apac-syd,Standard Small,m1.small,1700.0,160,1,1,ephemeral,0.058,0.093,0.118,0.088,0.629,0.139,67.0,0.047,69.0,0.069,67.0,0.107,167.0,0.058,1030.0,0.473,210.0,0.094,111.0,0.022,134.0,0.042,111.0,0.082,207.0,0.033,1280.0,0.437,240.0,0.082,135.0,0.018,165.0,0.037,135.0,0.078,223.0,0.029,1450.0,0.248,310.0,0.054,97.0,0.037,106.0,0.059,97.0,0.097,297.0,0.048,3030.0,0.461,550.0,0.083,176.0,0.018,214.0,0.038,176.0,0.078,368.0,0.029,3730.0,0.426,620.0,0.071,212.0,0.014,259.0,0.034,212.0,0.074,388.0,0.025,4180.0,0.238,770.0,0.044
apac-syd,Standard Medium,m1.medium,3750.0,410,2,1,ephemeral,0.117,0.187,0.177,0.217,0.744,0.237,133.0,0.093,138.0,0.138,133.0,0.153,333.0,0.104,1170.0,0.534,340.0,0.155,222.0,0.043,269.0,0.084,222.0,0.103,414.0,0.054,1430.0,0.49,371.0,0.128,270.0,0.035,327.0,0.074,270.0,0.095,446.0,0.046,1680.0,0.289,523.0,0.088,194.0,0.075,213.0,0.118,194.0,0.135,594.0,0.086,3360.0,0.512,870.0,0.133,352.0,0.034,433.0,0.075,352.0,0.094,736.0,0.045,4090.0,0.467,931.0,0.106,423.0,0.028,519.0,0.068,423.0,0.088,775.0,0.039,4720.0,0.269,1245.0,0.071
apac-syd,Standard Large,m1.large,7500.0,850,4,2,ephemeral,0.233,0.373,0.293,0.333,0.955,0.435,266.0,0.186,276.0,0.275,266.0,0.246,466.0,0.197,1440.0,0.656,610.0,0.277,444.0,0.086,537.0,0.168,444.0,0.146,636.0,0.097,1695.0,0.582,665.0,0.226,539.0,0.069,660.0,0.148,539.0,0.129,715.0,0.08,2117.0,0.362,969.0,0.165,388.0,0.149,425.0,0.236,388.0,0.209,788.0,0.16,4030.0,0.613,1540.0,0.234,704.0,0.069,861.0,0.15,704.0,0.129,1088.0,0.08,4714.0,0.538,1615.0,0.183,847.0,0.055,1052.0,0.134,847.0,0.115,1199.0,0.066,5684.0,0.324,2271.0,0.129
apac-syd,Standard Extra Large,m1.xlarge,15000.0,1690,8,4,ephemeral,0.467,0.747,0.527,0.567,1.362,0.83,531.0,0.372,552.0,0.55,531.0,0.432,731.0,0.383,2060.0,0.85,1140.0,0.523,887.0,0.172,1076.0,0.335,887.0,0.232,1079.0,0.183,2641.0,0.675,1245.0,0.425,1079.0,0.139,1323.0,0.295,1079.0,0.199,1255.0,0.15,2945.0,0.504,1862.0,0.319,776.0,0.298,850.0,0.472,776.0,0.358,1176.0,0.309,4860.0,0.77,2860.0,0.436,1407.0,0.138,1727.0,0.302,1407.0,0.198,1791.0,0.149,5700.0,0.627,2974.0,0.339,1694.0,0.11,2089.0,0.269,1694.0,0.17,2046.0,0.121,7562.0,0.432,4323.0,0.247
apac-syd,High-CPU Medium,c1.medium,1700.0,350,5,2,ephemeral,0.164,0.266,0.224,0.264,,0.31,174.0,0.122,178.0,0.19,174.0,0.182,374.0,0.133,,,440.0,0.2,362.0,0.07,393.0,0.135,362.0,0.13,554.0,0.081,,,510.0,0.174,443.0,0.055,472.0,0.12,443.0,0.115,619.0,0.066,,,720.0,0.125,266.0,0.106,273.0,0.175,266.0,0.166,666.0,0.117,,,1190.0,0.18,544.0,0.062,607.0,0.127,544.0,0.122,928.0,0.073,,,1310.0,0.15,669.0,0.049,739.0,0.114,669.0,0.109,1021.0,0.06,,,1800.0,0.103
apac-syd,High-CPU Extra Large,c1.xlarge,7000.0,1690,20,8,ephemeral,0.655,1.065,0.785,0.755,2.124,1.16,696.0,0.488,712.0,0.76,696.0,0.618,896.0,0.499,3710.0,1.42,1610.0,0.738,1447.0,0.281,1566.0,0.542,1447.0,0.411,1639.0,0.292,4567.0,1.215,1823.0,0.624,1771.0,0.22,1895.0,0.478,1771.0,0.35,1947.0,0.231,4910.0,0.842,2685.0,0.46,1064.0,0.424,1092.0,0.7,1064.0,0.554,1464.0,0.435,9090.0,1.36,4320.0,0.657,2174.0,0.248,2426.0,0.509,2174.0,0.378,2558.0,0.259,10339.0,1.176,4616.0,0.527,2675.0,0.194,2962.0,0.454,2675.0,0.324,3027.0,0.205,13289.0,0.759,6605.0,0.377
apac-syd,Hi-Memory Extra Large,m2.xlarge,17100.0,420,6,2,ephemeral,0.296,0.371,0.356,0.396,1.084,0.445,282.0,0.231,353.0,0.368,282.0,0.291,482.0,0.242,1620.0,0.737,790.0,0.358,410.0,0.089,652.0,0.199,410.0,0.149,602.0,0.1,1920.0,0.657,818.0,0.281,493.0,0.071,795.0,0.171,493.0,0.131,669.0,0.082,2420.0,0.415,1200.0,0.205,423.0,0.185,548.0,0.31,423.0,0.245,823.0,0.196,4440.0,0.676,1950.0,0.297,623.0,0.071,1014.0,0.176,623.0,0.131,1007.0,0.082,5190.0,0.593,1934.0,0.221,739.0,0.057,1238.0,0.154,739.0,0.117,1091.0,0.068,6340.0,0.362,2725.0,0.155
apac-syd,Hi-Memory Double Extra Large,m2.2xlarge,34200.0,850,13,4,ephemeral,0.592,0.742,0.652,0.692,1.654,0.85,564.0,0.462,706.0,0.735,564.0,0.522,764.0,0.473,2220.0,1.066,1500.0,0.684,820.0,0.178,1297.0,0.398,820.0,0.238,1012.0,0.189,2880.0,0.765,1553.0,0.534,985.0,0.143,1588.0,0.343,985.0,0.203,1161.0,0.154,3267.0,0.56,2316.0,0.398,846.0,0.37,1096.0,0.62,846.0,0.43,1246.0,0.381,5100.0,0.95,3690.0,0.561,1246.0,0.143,2028.0,0.351,1246.0,0.203,1630.0,0.154,5904.0,0.698,3627.0,0.414,1477.0,0.114,2492.0,0.308,1477.0,0.174,1829.0,0.125,8136.0,0.464,5236.0,0.299
apac-syd,Hi-Memory Quadruple Extra Large,m2.4xlarge,68400.0,1690,26,8,ephemeral,1.183,1.483,1.313,1.283,2.976,1.7,1128.0,0.924,1412.0,1.47,1128.0,1.054,1328.0,0.935,4440.0,2.132,3000.0,1.369,1639.0,0.355,2594.0,0.795,1639.0,0.485,1831.0,0.366,5760.0,1.53,3116.0,1.066,1970.0,0.286,3172.0,0.686,1970.0,0.416,2146.0,0.297,6534.0,1.12,4641.0,0.794,1692.0,0.74,2192.0,1.24,1692.0,0.87,2092.0,0.751,10200.0,1.9,7380.0,1.123,2491.0,0.286,4054.0,0.704,2491.0,0.416,2875.0,0.297,11808.0,1.397,7254.0,0.829,2954.0,0.228,4969.0,0.617,2954.0,0.358,3306.0,0.239,16272.0,0.929,10472.0,0.598
apac-syd,Cluster Compute Eight Extra Large,cc2.8xlarge,60500.0,3370,88,32,ephemeral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apac-syd,High-Memory Cluster Eight Extra Large,cr1.8xlarge,244000.0,240,88,32,ssd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apac-syd,High I/O Quadruple Extra Large,hi1.4xlarge,60500.0,2048,35,16,ssd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa-east-1,M3 Medium Instance,m3.medium,3750.0,4,3,1,ssd,0.095,0.158,0.155,0.195,0.419,0.235,141.0,0.091,246.0,0.158,141.0,0.151,341.0,0.102,508.0,0.232,345.0,0.158,254.0,0.043,486.0,0.092,254.0,0.103,446.0,0.054,726.0,0.194,400.0,0.137,272.0,0.021,568.0,0.079,272.0,0.081,448.0,0.032,877.0,0.15,594.0,0.094,209.0,0.072,379.0,0.137,209.0,0.132,609.0,0.083,1329.0,0.203,838.0,0.128,424.0,0.038,748.0,0.057,424.0,0.098,808.0,0.049,1497.0,0.171,840.0,0.096,454.0,0.021,913.0,0.053,454.0,0.081,806.0,0.032,2094.0,0.12,1245.0,0.065
sa-east-1,M3 Large Instance,m3.large,7500.0,32,6,2,ssd,0.19,0.316,0.25,0.29,0.837,0.469,282.0,0.183,492.0,0.316,282.0,0.243,482.0,0.194,1016.0,0.465,689.0,0.315,509.0,0.088,971.0,0.183,509.0,0.148,701.0,0.099,1452.0,0.387,1000.0,0.24,545.0,0.041,1127.0,0.157,545.0,0.101,721.0,0.052,1754.0,0.3,1129.0,0.177,418.0,0.143,758.0,0.274,418.0,0.203,818.0,0.154,2659.0,0.406,1676.0,0.256,848.0,0.076,1493.0,0.132,848.0,0.136,1232.0,0.087,2994.0,0.342,1594.0,0.182,908.0,0.043,1846.0,0.108,908.0,0.103,1260.0,0.054,4189.0,0.239,2366.0,0.124
sa-east-1,M3 Extra Large Instance,m3.xlarge,15000.0,80,13,4,ssd,0.381,0.633,0.441,0.481,1.507,0.939,564.0,0.365,984.0,0.633,564.0,0.425,764.0,0.376,2032.0,0.929,1378.0,0.63,1017.0,0.174,1946.0,0.368,1017.0,0.234,1209.0,0.185,2904.0,0.774,2000.0,0.48,1089.0,0.083,2255.0,0.315,1089.0,0.143,1265.0,0.094,3507.0,0.6,2256.0,0.354,836.0,0.286,1515.0,0.547,836.0,0.346,1236.0,0.297,5317.0,0.811,3351.0,0.512,1695.0,0.151,2993.0,0.263,1695.0,0.211,2079.0,0.162,5987.0,0.681,3180.0,0.281,1815.0,0.085,3671.0,0.215,1815.0,0.145,2167.0,0.096,8377.0,0.478,4732.0,0.247
sa-east-1,M3 Double Extra Large Instance,m3.2xlarge,30000.0,160,26,8,ssd,0.761,1.265,0.891,0.861,3.013,1.877,1128.0,0.73,1969.0,1.265,1128.0,0.86,1328.0,0.741,4066.0,1.858,2755.0,1.26,2033.0,0.348,3881.0,0.735,2033.0,0.478,2225.0,0.359,5500.0,1.423,3900.0,0.764,2178.0,0.166,4506.0,0.629,2178.0,0.296,2354.0,0.177,7014.0,1.2,4513.0,0.708,1671.0,0.572,3029.0,1.095,1671.0,0.702,2071.0,0.583,10656.0,1.621,6724.0,1.023,3389.0,0.301,5971.0,0.526,3389.0,0.431,3773.0,0.312,11951.0,1.257,6354.0,0.765,3631.0,0.169,7353.0,0.431,3631.0,0.299,3983.0,0.18,16754.0,0.955,9465.0,0.495
sa-east-1,High-Compute Large,c3.large,3750.0,32,7,2,ssd,0.163,0.246,0.223,0.263,,0.329,,,,,,,,,,,,,781.0,0.051,1562.0,0.102,781.0,0.111,973.0,0.063,,,1752.0,0.114,678.0,0.033,1356.0,0.066,678.0,0.093,854.0,0.044,,,1521.0,0.074,,,,,,,,,,,,,1643.0,0.037,3286.0,0.074,1643.0,0.097,2027.0,0.049,,,3686.0,0.083,1739.0,0.008,3478.0,0.016,1739.0,0.068,2091.0,0.019,,,3901.0,0.018
sa-east-1,High-Compute Extra Large,c3.xlarge,7500.0,80,14,4,ssd,0.325,0.491,0.385,0.425,1.294,0.657,,,,,,,,,,,,,1561.0,0.102,3143.0,0.205,1561.0,0.162,1753.0,0.114,7614.0,0.498,3504.0,0.229,1355.0,0.066,2728.0,0.133,1355.0,0.126,1531.0,0.077,6609.0,0.322,3042.0,0.148,,,,,,,,,,,,,3285.0,0.073,6615.0,0.147,3285.0,0.133,3669.0,0.085,16023.0,0.356,7374.0,0.164,3477.0,0.015,7001.0,0.03,3477.0,0.075,3829.0,0.026,16959.0,0.073,7806.0,0.034
sa-east-1,High-Compute Double Extra Large,c3.2xlarge,15000.0,160,28,8,ssd,0.65,0.982,0.78,0.75,2.587,1.313,,,,,,,,,,,,,3122.0,0.204,6286.0,0.411,3122.0,0.334,3314.0,0.216,15228.0,0.995,7030.0,0.459,2710.0,0.132,5457.0,0.266,2710.0,0.262,2886.0,0.143,13218.0,0.644,6102.0,0.297,,,,,,,,,,,,,6570.0,0.146,13229.0,0.294,6570.0,0.276,6954.0,0.158,32046.0,0.712,14794.0,0.329,6954.0,0.03,14003.0,0.06,6954.0,0.16,7306.0,0.041,33918.0,0.146,15658.0,0.068
sa-east-1,High-Compute Quadruple Extra Large,c3.4xlarge,30000.0,320,55,16,ssd,1.3,1.964,1.43,1.4,5.174,2.626,,,,,,,,,,,,,6244.0,0.408,12562.0,0.821,6244.0,0.538,6436.0,0.42,30477.0,1.991,14049.0,0.918,5420.0,0.264,10905.0,0.531,5420.0,0.394,5596.0,0.275,26455.0,1.289,12195.0,0.594,,,,,,,,,,,,,13140.0,0.292,26436.0,0.587,13140.0,0.422,13524.0,0.304,64136.0,1.425,29565.0,0.657,13908.0,0.06,27982.0,0.121,13908.0,0.19,14260.0,0.071,67884.0,0.293,31293.0,0.135
sa-east-1,High-Compute Eight Extra Large,c3.8xlarge,60000.0,640,108,32,ssd,2.6,3.928,2.73,2.7,10.347,5.252,,,,,,,,,,,,,12488.0,0.816,25114.0,1.641,12488.0,0.946,12680.0,0.828,60975.0,3.984,28098.0,1.836,10840.0,0.528,21800.0,1.062,10840.0,0.658,11016.0,0.539,52928.0,2.578,24390.0,1.188,,,,,,,,,,,,,26280.0,0.584,52851.0,1.174,26280.0,0.714,26664.0,0.596,128316.0,2.851,59130.0,1.314,27816.0,0.12,55939.0,0.241,27816.0,0.25,28168.0,0.131,135816.0,0.586,62586.0,0.27
sa-east-1,Micro,t1.micro,615.0,160,0,1,ebs,0.027,0.037,0.087,0.037,,0.077,31.0,0.016,31.0,0.022,31.0,0.076,56.0,0.022,,,120.0,0.052,73.0,0.009,73.0,0.015,73.0,0.069,97.0,0.015,,,140.0,0.047,84.0,0.007,84.0,0.013,84.0,0.067,106.0,0.013,,,150.0,0.024,47.0,0.016,47.0,0.022,47.0,0.076,97.0,0.022,,,340.0,0.051,111.0,0.009,111.0,0.015,111.0,0.069,159.0,0.015,,,390.0,0.045,135.0,0.007,135.0,0.013,135.0,0.067,179.0,0.013,,,420.0,0.022
sa-east-1,Standard Small,m1.small,1700.0,160,1,1,ephemeral,0.058,0.089,0.118,0.088,0.664,0.168,76.0,0.049,132.0,0.089,76.0,0.109,176.0,0.06,1080.0,0.495,260.0,0.116,142.0,0.024,265.0,0.045,142.0,0.084,238.0,0.035,1330.0,0.457,300.0,0.101,152.0,0.012,300.0,0.045,152.0,0.072,240.0,0.023,1540.0,0.263,400.0,0.069,112.0,0.038,203.0,0.075,112.0,0.098,312.0,0.049,3130.0,0.477,650.0,0.099,237.0,0.013,409.0,0.037,237.0,0.073,429.0,0.024,3830.0,0.437,720.0,0.082,253.0,0.012,510.0,0.03,253.0,0.072,429.0,0.023,4300.0,0.245,890.0,0.051
sa-east-1,Standard Medium,m1.medium,3750.0,410,2,1,ephemeral,0.117,0.179,0.177,0.217,0.814,0.297,151.0,0.098,264.0,0.175,151.0,0.158,351.0,0.109,1260.0,0.575,430.0,0.196,284.0,0.049,529.0,0.103,284.0,0.109,476.0,0.06,1540.0,0.528,550.0,0.157,304.0,0.023,623.0,0.087,304.0,0.083,480.0,0.034,1840.0,0.316,675.0,0.106,224.0,0.077,405.0,0.15,224.0,0.137,624.0,0.088,3570.0,0.543,1080.0,0.164,473.0,0.026,814.0,0.074,473.0,0.086,857.0,0.037,4290.0,0.489,1072.0,0.122,507.0,0.023,1003.0,0.061,507.0,0.083,859.0,0.034,4970.0,0.284,1482.0,0.078
sa-east-1,Standard Large,m1.large,7500.0,850,4,2,ephemeral,0.233,0.357,0.293,0.333,1.092,0.553,302.0,0.196,527.0,0.35,302.0,0.256,502.0,0.207,1620.0,0.739,790.0,0.36,568.0,0.097,1067.0,0.208,568.0,0.157,760.0,0.108,1921.0,0.657,1100.0,0.219,609.0,0.046,1254.0,0.175,609.0,0.106,785.0,0.057,2480.0,0.423,1273.0,0.218,448.0,0.153,810.0,0.3,448.0,0.213,848.0,0.164,4440.0,0.676,1950.0,0.297,947.0,0.053,1641.0,0.147,947.0,0.113,1331.0,0.064,5086.0,0.58,1880.0,0.214,1015.0,0.047,2002.0,0.12,1015.0,0.107,1367.0,0.058,6280.0,0.358,2727.0,0.143
sa-east-1,Standard Extra Large,m1.xlarge,15000.0,1690,8,4,ephemeral,0.467,0.715,0.527,0.567,1.628,1.067,604.0,0.391,1053.0,0.7,604.0,0.451,804.0,0.402,2553.0,1.0,1510.0,0.688,1136.0,0.195,2123.0,0.415,1136.0,0.255,1328.0,0.206,3759.0,0.741,1663.0,0.52,1217.0,0.093,2503.0,0.349,1217.0,0.153,1393.0,0.104,3740.0,0.64,2510.0,0.38,895.0,0.307,1620.0,0.6,895.0,0.367,1295.0,0.318,5620.0,0.9,3690.0,0.561,1894.0,0.104,3266.0,0.294,1894.0,0.164,2278.0,0.115,7391.0,0.675,3506.0,0.4,2029.0,0.094,4006.0,0.241,2029.0,0.154,2381.0,0.105,8920.0,0.509,5235.0,0.274
sa-east-1,High-CPU Medium,c1.medium,1700.0,350,5,2,ephemeral,0.179,0.259,0.239,0.279,,0.369,236.0,0.134,263.0,0.2,236.0,0.194,436.0,0.145,,,470.0,0.217,547.0,0.072,552.0,0.135,547.0,0.132,739.0,0.083,,,570.0,0.195,586.0,0.045,703.0,0.106,586.0,0.105,762.0,0.056,,,800.0,0.136,350.0,0.117,405.0,0.183,350.0,0.177,750.0,0.128,,,1250.0,0.191,903.0,0.061,884.0,0.11,903.0,0.121,1287.0,0.072,,,1390.0,0.158,977.0,0.044,1082.0,0.092,977.0,0.104,1329.0,0.055,,,1870.0,0.107
sa-east-1,High-CPU Extra Large,c1.xlarge,7000.0,1690,20,8,ephemeral,0.718,1.038,0.848,0.818,2.378,1.398,944.0,0.536,1053.0,0.8,944.0,0.666,1144.0,0.547,4050.0,1.46,1750.0,0.801,2187.0,0.288,2204.0,0.52,2187.0,0.418,2379.0,0.299,5457.0,1.24,2210.0,0.63,2344.0,0.178,2806.0,0.424,2344.0,0.308,2520.0,0.189,5300.0,0.908,2969.0,0.466,1398.0,0.468,1620.0,0.732,1398.0,0.598,1798.0,0.479,9620.0,1.39,4590.0,0.699,3611.0,0.245,3650.0,0.388,3611.0,0.375,3995.0,0.256,11780.0,1.2,4672.0,0.533,3906.0,0.176,4326.0,0.325,3906.0,0.306,4258.0,0.187,13860.0,0.791,6899.0,0.361
sa-east-1,Hi-Memory Extra Large,m2.xlarge,17100.0,420,6,2,ephemeral,0.323,0.423,0.383,0.423,1.314,0.623,352.0,0.228,749.0,0.423,352.0,0.288,552.0,0.239,1840.0,0.839,1010.0,0.46,544.0,0.093,1456.0,0.244,544.0,0.153,736.0,0.104,2230.0,0.763,1500.0,0.35,583.0,0.044,1561.0,0.218,583.0,0.104,759.0,0.055,2860.0,0.489,1600.0,0.251,522.0,0.179,1151.0,0.378,522.0,0.239,922.0,0.19,4920.0,0.748,2430.0,0.369,907.0,0.08,2197.0,0.182,907.0,0.14,1291.0,0.091,5710.0,0.652,2300.0,0.263,972.0,0.045,2694.0,0.145,972.0,0.105,1324.0,0.056,6970.0,0.398,3311.0,0.173
sa-east-1,Hi-Memory Double Extra Large,m2.2xlarge,34200.0,850,13,4,ephemeral,0.645,0.845,0.705,0.745,1.903,1.205,705.0,0.456,1485.0,0.845,705.0,0.516,905.0,0.467,2995.0,1.23,1960.0,0.896,1089.0,0.187,2910.0,0.488,1089.0,0.247,1281.0,0.198,4570.0,0.828,2139.0,0.65,1166.0,0.089,3114.0,0.435,1166.0,0.149,1342.0,0.1,4050.0,0.694,3125.0,0.536,1044.0,0.358,2302.0,0.756,1044.0,0.418,1444.0,0.369,6300.0,1.096,4640.0,0.707,1814.0,0.161,4230.0,0.363,1814.0,0.221,2198.0,0.172,8460.0,0.743,4400.0,0.498,1944.0,0.091,5400.0,0.32,1944.0,0.151,2296.0,0.102,9270.0,0.529,6408.0,0.335
sa-east-1,Hi-Memory Quadruple Extra Large,m2.4xlarge,68400.0,1690,26,8,ephemeral,1.291,1.691,1.421,1.391,3.804,2.411,1410.0,0.912,2970.0,1.691,1410.0,1.042,1610.0,0.923,5990.0,2.46,3920.0,1.792,2177.0,0.373,5690.0,0.976,2177.0,0.503,2369.0,0.384,9140.0,1.656,5900.0,1.35,2333.0,0.178,6232.0,0.87,2333.0,0.308,2509.0,0.189,8100.0,1.387,6259.0,1.07,2088.0,0.715,4604.0,1.512,2088.0,0.845,2488.0,0.726,12600.0,2.192,9290.0,1.414,3629.0,0.322,8788.0,0.726,3629.0,0.452,4013.0,0.333,16920.0,1.487,8800.0,0.996,3889.0,0.181,10789.0,0.578,3889.0,0.311,4241.0,0.192,18549.0,1.058,12825.0,0.671
sa-east-1,Cluster Compute Eight Extra Large,cc2.8xlarge,60500.0,3370,88,32,ephemeral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa-east-1,Cluster GPU Double Extra Large,g2.2xlarge,15000.0,60,26,8,ssd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa-east-1,Memory Optimized Large,r3.large,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa-east-1,Memory Optimized Extra Large,r3.xlarge,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa-east-1,Memory Optimized Double Extra Large,r3.2xlarge,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa-east-1,Memory Optimized Quadruple Extra Large,r3.4xlarge,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
